Date,Season,League,HomeTeam,AwayTeam,FTHG,FTAG,HomeRating_Before,AwayRating_Before,HomeRating_After,AwayRating_After,Expected_Home_Win,Rating_Change_Home,Rating_Change_Away
2024-12-08,2425,ligue_1,St Etienne,Marseille,0,2,1384.15,1651.05,1377.16,1658.04,0.233,-6.99,6.99
2024-12-08,2425,ligue_1,Nantes,Rennes,1,0,1405.3,1543.43,1417.52,1531.22,0.389,12.21,-12.21
2024-12-13,2425,ligue_1,Toulouse,St Etienne,2,1,1537.39,1377.16,1541.78,1372.77,0.78,4.39,-4.39
2024-12-14,2425,ligue_1,Marseille,Lille,1,1,1658.04,1677.9,1656.89,1679.05,0.558,-1.15,1.15
2024-12-14,2425,ligue_1,Auxerre,Lens,2,2,1481.12,1632.61,1483.7,1630.04,0.371,2.57,-2.57
2024-12-14,2425,ligue_1,Reims,Monaco,0,0,1526.68,1697.6,1529.77,1694.51,0.346,3.09,-3.09
2024-12-15,2425,ligue_1,Rennes,Angers,2,0,1531.22,1339.58,1536.93,1333.87,0.81,5.71,-5.71
2024-12-15,2425,ligue_1,Paris SG,Lyon,3,1,1823.47,1638.07,1829.34,1632.19,0.804,5.87,-5.87
2024-12-15,2425,ligue_1,Le Havre,Strasbourg,0,3,1390.77,1480.21,1374.75,1496.23,0.458,-16.02,16.02
2024-12-15,2425,ligue_1,Montpellier,Nice,2,2,1446.66,1615.38,1449.69,1612.35,0.348,3.03,-3.03
2024-12-15,2425,ligue_1,Brest,Nantes,4,1,1551.47,1417.52,1560.1,1408.88,0.753,8.63,-8.63
2024-12-18,2425,ligue_1,Monaco,Paris SG,2,4,1694.51,1829.34,1682.69,1841.16,0.394,-11.82,11.82
2025-01-03,2425,ligue_1,Nice,Rennes,3,2,1612.35,1536.93,1618.64,1530.64,0.686,6.29,-6.29
2025-01-04,2425,ligue_1,St Etienne,Reims,3,1,1372.77,1529.77,1391.85,1510.68,0.364,19.08,-19.08
2025-01-04,2425,ligue_1,Lille,Nantes,1,1,1679.05,1408.88,1671.66,1416.28,0.87,-7.4,7.4
2025-01-04,2425,ligue_1,Lyon,Montpellier,1,0,1632.19,1449.69,1636.16,1445.72,0.802,3.97,-3.97
2025-01-05,2425,ligue_1,Marseille,Le Havre,5,1,1656.89,1374.75,1661.48,1370.16,0.878,4.59,-4.59
2025-01-05,2425,ligue_1,Strasbourg,Auxerre,3,1,1496.23,1483.7,1508.14,1471.78,0.603,11.91,-11.91
2025-01-05,2425,ligue_1,Lens,Toulouse,0,1,1630.04,1541.78,1616.01,1555.81,0.701,-14.03,14.03
2025-01-05,2425,ligue_1,Angers,Brest,2,0,1333.87,1560.1,1355.55,1538.43,0.278,21.67,-21.67
2025-01-10,2425,ligue_1,Nantes,Monaco,2,2,1416.28,1682.69,1421.61,1677.37,0.234,5.33,-5.33
2025-01-10,2425,ligue_1,Auxerre,Lille,0,0,1471.78,1671.66,1475.6,1667.83,0.309,3.82,-3.82
2025-01-11,2425,ligue_1,Rennes,Marseille,1,2,1530.64,1661.48,1522.65,1669.47,0.399,-7.99,7.99
2025-01-11,2425,ligue_1,Brest,Lyon,2,1,1538.43,1636.16,1549.51,1625.08,0.446,11.08,-11.08
2025-01-11,2425,ligue_1,Reims,Nice,2,4,1510.68,1618.64,1497.74,1631.58,0.431,-12.94,12.94
2025-01-12,2425,ligue_1,Toulouse,Strasbourg,1,2,1555.81,1508.14,1542.81,1521.15,0.65,-13.0,13.0
2025-01-12,2425,ligue_1,Paris SG,St Etienne,2,1,1841.16,1391.85,1842.17,1390.84,0.949,1.01,-1.01
2025-01-12,2425,ligue_1,Le Havre,Lens,1,2,1370.16,1616.01,1365.05,1621.12,0.255,-5.11,5.11
2025-01-12,2425,ligue_1,Montpellier,Angers,1,3,1445.72,1355.55,1424.62,1376.66,0.704,-21.11,21.11
2025-01-17,2425,ligue_1,Montpellier,Monaco,2,1,1424.62,1677.37,1439.66,1662.32,0.248,15.04,-15.04
2025-01-17,2425,ligue_1,Lille,Nice,2,1,1667.83,1631.58,1675.13,1624.28,0.635,7.3,-7.3
2025-01-18,2425,ligue_1,Lens,Paris SG,1,2,1621.12,1842.17,1615.45,1847.84,0.284,-5.67,5.67
2025-01-18,2425,ligue_1,Rennes,Brest,1,2,1522.65,1549.51,1511.7,1560.46,0.548,-10.95,10.95
2025-01-18,2425,ligue_1,Lyon,Toulouse,0,0,1625.08,1542.81,1621.2,1546.69,0.694,-3.88,3.88
2025-01-19,2425,ligue_1,Marseille,Strasbourg,1,1,1669.47,1521.15,1664.1,1526.51,0.768,-5.37,5.37
2025-01-19,2425,ligue_1,Reims,Le Havre,1,1,1497.74,1365.05,1492.7,1370.09,0.752,-5.04,5.04
2025-01-19,2425,ligue_1,Angers,Auxerre,2,0,1376.66,1475.6,1393.33,1458.93,0.444,16.67,-16.67
2025-01-19,2425,ligue_1,St Etienne,Nantes,1,1,1390.84,1421.61,1390.0,1422.45,0.542,-0.84,0.84
2025-01-24,2425,ligue_1,Auxerre,St Etienne,1,1,1458.93,1390.0,1455.38,1393.55,0.677,-3.55,3.55
2025-01-25,2425,ligue_1,Monaco,Rennes,3,2,1662.32,1511.7,1666.91,1507.11,0.771,4.59,-4.59
2025-01-25,2425,ligue_1,Strasbourg,Lille,2,1,1526.51,1675.13,1539.01,1662.64,0.375,12.5,-12.5
2025-01-25,2425,ligue_1,Paris SG,Reims,1,1,1847.84,1492.7,1839.52,1501.02,0.916,-8.32,8.32
2025-01-26,2425,ligue_1,Nice,Marseille,2,0,1624.28,1664.1,1638.41,1649.97,0.529,14.13,-14.13
2025-01-26,2425,ligue_1,Toulouse,Montpellier,1,2,1546.69,1439.66,1532.22,1454.13,0.723,-14.47,14.47
2025-01-26,2425,ligue_1,Nantes,Lyon,1,1,1422.45,1621.2,1426.24,1617.41,0.31,3.79,-3.79
2025-01-26,2425,ligue_1,Lens,Angers,1,0,1615.45,1393.33,1618.74,1390.04,0.835,3.29,-3.29
2025-01-26,2425,ligue_1,Le Havre,Brest,0,1,1370.09,1560.46,1363.68,1566.87,0.321,-6.41,6.41
2025-01-31,2425,ligue_1,Montpellier,Lens,0,2,1454.13,1618.74,1443.51,1629.36,0.354,-10.61,10.61
2025-02-01,2425,ligue_1,Brest,Paris SG,2,5,1566.87,1839.52,1558.92,1847.48,0.227,-7.95,7.95
2025-02-01,2425,ligue_1,Monaco,Auxerre,4,2,1666.91,1455.38,1672.11,1450.18,0.827,5.2,-5.2
2025-02-01,2425,ligue_1,Lille,St Etienne,4,1,1662.64,1393.55,1667.21,1388.97,0.869,4.58,-4.58
2025-02-02,2425,ligue_1,Marseille,Lyon,3,2,1649.97,1617.41,1657.37,1610.01,0.63,7.4,-7.4
2025-02-02,2425,ligue_1,Rennes,Strasbourg,1,0,1507.11,1539.01,1516.31,1529.82,0.54,9.19,-9.19
2025-02-02,2425,ligue_1,Reims,Nantes,1,2,1501.02,1426.24,1487.33,1439.94,0.685,-13.7,13.7
2025-02-02,2425,ligue_1,Angers,Le Havre,1,1,1390.04,1363.68,1387.6,1366.11,0.622,-2.44,2.44
2025-02-02,2425,ligue_1,Toulouse,Nice,1,1,1532.22,1638.41,1533.54,1637.09,0.434,1.32,-1.32
2025-02-07,2425,ligue_1,Nantes,Brest,0,2,1439.94,1558.92,1427.46,1571.4,0.416,-12.48,12.48
2025-02-07,2425,ligue_1,Paris SG,Monaco,4,1,1847.48,1672.11,1854.65,1664.93,0.795,7.18,-7.18
2025-02-08,2425,ligue_1,Nice,Lens,2,0,1637.09,1629.36,1649.2,1617.25,0.596,12.11,-12.11
2025-02-08,2425,ligue_1,Lille,Le Havre,1,2,1667.21,1366.11,1649.44,1383.89,0.889,-17.78,17.78
2025-02-08,2425,ligue_1,St Etienne,Rennes,0,2,1388.97,1516.31,1376.84,1528.44,0.404,-12.13,12.13
2025-02-09,2425,ligue_1,Strasbourg,Montpellier,2,0,1529.82,1443.51,1538.85,1434.48,0.699,9.03,-9.03
2025-02-09,2425,ligue_1,Angers,Marseille,0,2,1387.6,1657.37,1380.7,1664.28,0.23,-6.9,6.9
2025-02-09,2425,ligue_1,Lyon,Reims,4,0,1610.01,1487.33,1619.72,1477.62,0.741,9.71,-9.71
2025-02-09,2425,ligue_1,Auxerre,Toulouse,2,2,1450.18,1533.54,1450.85,1532.87,0.466,0.67,-0.67
2025-02-14,2425,ligue_1,Brest,Auxerre,2,2,1571.4,1450.85,1566.62,1455.63,0.739,-4.77,4.77
2025-02-15,2425,ligue_1,Marseille,St Etienne,5,1,1664.28,1376.84,1668.75,1372.37,0.881,4.47,-4.47
2025-02-15,2425,ligue_1,Monaco,Nantes,7,1,1664.93,1427.46,1671.43,1420.96,0.847,6.5,-6.5
2025-02-15,2425,ligue_1,Toulouse,Paris SG,0,1,1532.87,1854.65,1529.24,1858.28,0.181,-3.63,3.63
2025-02-16,2425,ligue_1,Rennes,Lille,0,2,1528.44,1649.44,1516.04,1661.83,0.413,-12.39,12.39
2025-02-16,2425,ligue_1,Reims,Angers,0,1,1477.62,1380.7,1463.38,1394.93,0.712,-14.23,14.23
2025-02-16,2425,ligue_1,Lens,Strasbourg,0,2,1617.25,1538.85,1596.57,1559.53,0.689,-20.68,20.68
2025-02-16,2425,ligue_1,Le Havre,Nice,1,3,1383.89,1649.2,1376.85,1656.24,0.235,-7.04,7.04
2025-02-16,2425,ligue_1,Montpellier,Lyon,1,4,1434.48,1619.72,1423.03,1631.17,0.327,-11.45,11.45
2025-02-21,2425,ligue_1,Rennes,Reims,1,0,1516.04,1463.38,1522.91,1456.52,0.657,6.87,-6.87
2025-02-22,2425,ligue_1,Lille,Monaco,2,1,1661.83,1671.43,1670.39,1662.87,0.572,8.56,-8.56
2025-02-22,2425,ligue_1,St Etienne,Angers,3,3,1372.37,1394.93,1371.3,1396.0,0.554,-1.07,1.07
2025-02-22,2425,ligue_1,Auxerre,Marseille,3,0,1455.63,1668.75,1480.38,1644.0,0.293,24.75,-24.75
2025-02-23,2425,ligue_1,Strasbourg,Brest,0,0,1559.53,1566.62,1558.02,1568.13,0.576,-1.51,1.51
2025-02-23,2425,ligue_1,Nice,Montpellier,2,0,1656.24,1423.03,1660.93,1418.35,0.844,4.68,-4.68
2025-02-23,2425,ligue_1,Lyon,Paris SG,2,3,1631.17,1858.28,1625.64,1863.81,0.276,-5.53,5.53
2025-02-23,2425,ligue_1,Nantes,Lens,3,1,1420.96,1596.57,1440.78,1576.75,0.34,19.81,-19.81
2025-02-23,2425,ligue_1,Le Havre,Toulouse,1,4,1376.85,1529.24,1363.89,1542.19,0.37,-12.95,12.95
2025-02-28,2425,ligue_1,Monaco,Reims,3,0,1662.87,1456.52,1669.08,1450.3,0.822,6.21,-6.21
2025-03-01,2425,ligue_1,St Etienne,Nice,1,3,1371.3,1660.93,1364.98,1667.24,0.211,-6.32,6.32
2025-03-01,2425,ligue_1,Lens,Le Havre,3,4,1576.75,1363.89,1560.2,1380.45,0.828,-16.56,16.56
2025-03-01,2425,ligue_1,Paris SG,Lille,4,1,1863.81,1670.39,1870.41,1663.79,0.811,6.6,-6.6
2025-03-02,2425,ligue_1,Montpellier,Rennes,0,4,1418.35,1522.91,1401.99,1539.27,0.436,-16.36,16.36
2025-03-02,2425,ligue_1,Auxerre,Strasbourg,0,1,1480.38,1558.02,1470.89,1567.51,0.475,-9.49,9.49
2025-03-02,2425,ligue_1,Marseille,Nantes,2,0,1644.0,1440.78,1649.4,1435.37,0.82,5.41,-5.41
2025-03-02,2425,ligue_1,Lyon,Brest,2,1,1625.64,1568.13,1632.38,1561.39,0.663,6.74,-6.74
2025-03-02,2425,ligue_1,Angers,Toulouse,0,4,1396.0,1542.19,1381.81,1556.39,0.378,-14.19,14.19
2025-03-07,2425,ligue_1,Toulouse,Monaco,1,1,1556.39,1669.08,1557.89,1667.57,0.425,1.51,-1.51
2025-03-08,2425,ligue_1,Rennes,Paris SG,1,4,1539.27,1870.41,1533.19,1876.49,0.174,-6.07,6.07
2025-03-08,2425,ligue_1,Lille,Montpellier,1,0,1663.79,1401.99,1666.5,1399.28,0.864,2.71,-2.71
2025-03-08,2425,ligue_1,Marseille,Lens,0,1,1649.4,1560.2,1635.35,1574.25,0.702,-14.05,14.05
2025-03-09,2425,ligue_1,Brest,Angers,2,0,1561.39,1381.81,1567.43,1375.78,0.799,6.03,-6.03
2025-03-09,2425,ligue_1,Le Havre,St Etienne,1,1,1380.45,1364.98,1378.31,1367.12,0.607,-2.14,2.14
2025-03-09,2425,ligue_1,Nantes,Strasbourg,0,1,1435.37,1567.51,1427.42,1575.46,0.398,-7.95,7.95
2025-03-09,2425,ligue_1,Reims,Auxerre,0,2,1450.3,1470.89,1433.61,1487.58,0.556,-16.69,16.69
2025-03-09,2425,ligue_1,Nice,Lyon,0,2,1667.24,1632.38,1648.24,1651.38,0.633,-19.0,19.0
2025-03-14,2425,ligue_1,Nice,Auxerre,1,1,1648.24,1487.58,1642.63,1493.2,0.781,-5.62,5.62
2025-03-15,2425,ligue_1,Angers,Monaco,0,2,1375.78,1667.57,1369.52,1673.83,0.208,-6.25,6.25
2025-03-15,2425,ligue_1,Lens,Rennes,1,0,1574.25,1533.19,1581.42,1526.02,0.641,7.17,-7.17
2025-03-15,2425,ligue_1,Nantes,Lille,1,0,1427.42,1666.5,1442.16,1651.76,0.263,14.74,-14.74
2025-03-16,2425,ligue_1,Lyon,Le Havre,4,2,1651.38,1378.31,1655.22,1374.47,0.872,3.84,-3.84
2025-03-16,2425,ligue_1,Brest,Reims,0,0,1567.43,1433.61,1562.36,1438.67,0.753,-5.06,5.06
2025-03-16,2425,ligue_1,Montpellier,St Etienne,0,2,1399.28,1367.12,1380.39,1386.01,0.63,-18.89,18.89
2025-03-16,2425,ligue_1,Strasbourg,Toulouse,2,1,1575.46,1557.89,1583.27,1550.09,0.61,7.8,-7.8
2025-03-16,2425,ligue_1,Paris SG,Marseille,3,1,1876.49,1635.35,1880.99,1630.85,0.85,4.5,-4.5
2025-03-28,2425,ligue_1,Strasbourg,Lyon,4,2,1583.27,1655.22,1598.78,1639.71,0.483,15.52,-15.52
2025-03-29,2425,ligue_1,Monaco,Nice,2,1,1673.83,1642.63,1681.26,1635.2,0.628,7.43,-7.43
2025-03-29,2425,ligue_1,St Etienne,Paris SG,1,6,1386.01,1880.99,1382.99,1884.01,0.076,-3.02,3.02
2025-03-29,2425,ligue_1,Reims,Marseille,3,1,1438.67,1630.85,1459.12,1610.4,0.318,20.45,-20.45
2025-03-30,2425,ligue_1,Toulouse,Brest,2,4,1550.09,1562.36,1533.04,1579.41,0.568,-17.05,17.05
2025-03-30,2425,ligue_1,Angers,Rennes,0,3,1369.52,1526.02,1356.76,1538.78,0.365,-12.76,12.76
2025-03-30,2425,ligue_1,Auxerre,Montpellier,1,0,1493.2,1380.39,1498.6,1374.99,0.73,5.4,-5.4
2025-03-30,2425,ligue_1,Le Havre,Nantes,3,2,1374.47,1442.16,1384.69,1431.94,0.489,10.22,-10.22
2025-03-30,2425,ligue_1,Lille,Lens,1,0,1651.76,1581.42,1658.17,1575.0,0.679,6.42,-6.42
2025-04-04,2425,ligue_1,Nice,Nantes,1,2,1635.2,1431.94,1618.8,1448.34,0.82,-16.4,16.4
2025-04-05,2425,ligue_1,Brest,Monaco,2,1,1579.41,1681.26,1590.61,1670.06,0.44,11.2,-11.2
2025-04-05,2425,ligue_1,Lyon,Lille,2,1,1639.71,1658.17,1648.52,1649.36,0.559,8.81,-8.81
2025-04-05,2425,ligue_1,Paris SG,Angers,1,0,1884.01,1356.76,1884.67,1356.1,0.967,0.66,-0.66
2025-04-06,2425,ligue_1,Lens,St Etienne,1,0,1575.0,1382.99,1578.8,1379.19,0.81,3.8,-3.8
2025-04-06,2425,ligue_1,Montpellier,Le Havre,0,2,1374.99,1384.69,1357.83,1401.85,0.572,-17.16,17.16
2025-04-06,2425,ligue_1,Reims,Strasbourg,0,1,1459.12,1598.78,1451.37,1606.53,0.387,-7.75,7.75
2025-04-06,2425,ligue_1,Rennes,Auxerre,0,1,1538.78,1498.6,1525.98,1511.4,0.64,-12.81,12.81
2025-04-06,2425,ligue_1,Marseille,Toulouse,3,2,1610.4,1533.04,1616.64,1526.8,0.688,6.24,-6.24
2025-04-11,2425,ligue_1,Lens,Reims,0,2,1578.8,1451.37,1556.41,1473.76,0.746,-22.39,22.39
2025-04-12,2425,ligue_1,Strasbourg,Nice,2,2,1606.53,1618.8,1605.16,1620.16,0.568,-1.37,1.37
2025-04-12,2425,ligue_1,Monaco,Marseille,3,0,1670.06,1616.64,1682.04,1604.66,0.658,11.98,-11.98
2025-04-12,2425,ligue_1,Toulouse,Lille,1,2,1526.8,1649.36,1518.58,1657.58,0.411,-8.22,8.22
2025-04-13,2425,ligue_1,St Etienne,Brest,3,3,1379.19,1590.61,1383.29,1586.51,0.295,4.1,-4.1
2025-04-13,2425,ligue_1,Angers,Montpellier,2,0,1356.1,1357.83,1368.61,1345.32,0.583,12.51,-12.51
2025-04-13,2425,ligue_1,Le Havre,Rennes,1,5,1401.85,1525.98,1386.52,1541.3,0.409,-15.33,15.33
2025-04-13,2425,ligue_1,Auxerre,Lyon,1,3,1511.4,1648.52,1499.68,1660.24,0.391,-11.72,11.72
2025-04-18,2425,ligue_1,Rennes,Nantes,2,1,1541.3,1448.34,1547.17,1442.48,0.707,5.86,-5.86
2025-04-19,2425,ligue_1,Monaco,Strasbourg,0,0,1682.04,1605.16,1678.3,1608.91,0.687,-3.75,3.75
2025-04-19,2425,ligue_1,Marseille,Montpellier,5,1,1604.66,1345.32,1609.81,1340.18,0.863,5.15,-5.15
2025-04-19,2425,ligue_1,Paris SG,Le Havre,2,1,1884.67,1386.52,1885.45,1385.74,0.961,0.77,-0.77
2025-04-20,2425,ligue_1,St Etienne,Lyon,2,1,1383.29,1660.24,1398.83,1644.7,0.223,15.54,-15.54
2025-04-20,2425,ligue_1,Reims,Toulouse,1,0,1473.76,1518.58,1483.33,1509.02,0.522,9.56,-9.56
2025-04-20,2425,ligue_1,Nice,Angers,2,1,1620.16,1368.61,1623.02,1365.76,0.857,2.85,-2.85
2025-04-20,2425,ligue_1,Lille,Auxerre,3,1,1657.58,1499.68,1664.24,1493.02,0.778,6.66,-6.66
2025-04-20,2425,ligue_1,Brest,Lens,1,3,1586.51,1556.41,1567.7,1575.22,0.627,-18.8,18.8
2025-04-22,2425,ligue_1,Nantes,Paris SG,1,1,1442.48,1885.45,1450.49,1877.43,0.099,8.01,-8.01
2025-04-25,2425,ligue_1,Paris SG,Nice,1,3,1877.43,1623.02,1851.65,1648.8,0.859,-25.78,25.78
2025-04-26,2425,ligue_1,Strasbourg,St Etienne,3,1,1608.91,1398.83,1614.14,1393.6,0.826,5.23,-5.23
2025-04-26,2425,ligue_1,Le Havre,Monaco,1,1,1385.74,1678.3,1391.59,1672.45,0.208,5.85,-5.85
2025-04-26,2425,ligue_1,Lyon,Rennes,4,1,1644.7,1547.17,1654.77,1537.1,0.712,10.07,-10.07
2025-04-27,2425,ligue_1,Marseille,Brest,4,1,1609.81,1567.7,1622.31,1555.2,0.643,12.5,-12.5
2025-04-27,2425,ligue_1,Nantes,Toulouse,0,0,1450.49,1509.02,1450.45,1509.06,0.502,-0.04,0.04
2025-04-27,2425,ligue_1,Lens,Auxerre,0,4,1575.22,1493.02,1549.19,1519.04,0.694,-26.02,26.02
2025-04-27,2425,ligue_1,Angers,Lille,0,2,1365.76,1664.24,1359.69,1670.3,0.202,-6.07,6.07
2025-04-27,2425,ligue_1,Montpellier,Reims,0,0,1340.18,1483.33,1342.53,1480.98,0.383,2.35,-2.35
2025-05-02,2425,ligue_1,Nice,Reims,1,0,1648.8,1480.98,1653.04,1476.73,0.788,4.24,-4.24
2025-05-03,2425,ligue_1,Strasbourg,Paris SG,2,1,1614.14,1851.65,1628.85,1836.95,0.265,14.71,-14.71
2025-05-03,2425,ligue_1,Toulouse,Rennes,2,1,1509.06,1537.1,1518.14,1528.02,0.546,9.08,-9.08
2025-05-03,2425,ligue_1,St Etienne,Monaco,1,3,1393.6,1672.45,1386.97,1679.08,0.221,-6.63,6.63
2025-05-04,2425,ligue_1,Lille,Marseille,1,1,1670.3,1622.31,1667.29,1625.32,0.651,-3.01,3.01
2025-05-04,2425,ligue_1,Lyon,Lens,1,2,1654.77,1549.19,1640.33,1563.63,0.722,-14.43,14.43
2025-05-04,2425,ligue_1,Nantes,Angers,0,1,1450.45,1359.69,1436.36,1373.78,0.704,-14.09,14.09
2025-05-04,2425,ligue_1,Auxerre,Le Havre,1,2,1519.04,1391.59,1504.11,1406.52,0.746,-14.93,14.93
2025-05-04,2425,ligue_1,Brest,Montpellier,1,0,1555.2,1342.53,1558.65,1339.08,0.828,3.45,-3.45
2025-05-10,2425,ligue_1,Angers,Strasbourg,2,1,1373.78,1628.85,1388.87,1613.76,0.245,15.09,-15.09
2025-05-10,2425,ligue_1,Auxerre,Nantes,1,1,1504.11,1436.36,1500.59,1439.88,0.676,-3.52,3.52
2025-05-10,2425,ligue_1,Brest,Lille,2,0,1558.65,1667.29,1575.74,1650.2,0.43,17.09,-17.09
2025-05-10,2425,ligue_1,Le Havre,Marseille,1,3,1406.52,1625.32,1397.93,1633.9,0.286,-8.58,8.58
2025-05-10,2425,ligue_1,Monaco,Lyon,2,0,1679.08,1640.33,1689.93,1629.48,0.638,10.85,-10.85
2025-05-10,2425,ligue_1,Montpellier,Paris SG,1,4,1339.08,1836.95,1336.47,1839.55,0.074,-2.61,2.61
2025-05-10,2425,ligue_1,Reims,St Etienne,0,2,1476.73,1386.97,1455.64,1408.06,0.703,-21.09,21.09
2025-05-10,2425,ligue_1,Rennes,Nice,2,0,1528.02,1653.04,1545.79,1635.27,0.407,17.78,-17.78
2025-05-10,2425,ligue_1,Toulouse,Lens,1,1,1518.14,1563.63,1517.73,1564.05,0.521,-0.42,0.42
2025-05-17,2425,ligue_1,Nice,Brest,6,0,1635.27,1575.74,1649.48,1561.52,0.666,14.21,-14.21
2025-05-17,2425,ligue_1,Paris SG,Auxerre,3,1,1839.55,1500.59,1842.29,1497.85,0.909,2.74,-2.74
2025-05-17,2425,ligue_1,Nantes,Montpellier,3,0,1439.88,1336.47,1449.71,1326.65,0.719,9.83,-9.83
2025-05-17,2425,ligue_1,St Etienne,Toulouse,2,3,1408.06,1517.73,1399.48,1526.31,0.429,-8.58,8.58
2025-05-17,2425,ligue_1,Lyon,Angers,2,0,1629.48,1388.87,1634.0,1384.35,0.849,4.52,-4.52
2025-05-17,2425,ligue_1,Lille,Reims,2,1,1650.2,1455.64,1653.96,1451.89,0.812,3.75,-3.75
2025-05-17,2425,ligue_1,Lens,Monaco,4,0,1564.05,1689.93,1586.31,1667.67,0.406,22.26,-22.26
2025-05-17,2425,ligue_1,Marseille,Rennes,4,2,1633.9,1545.79,1642.87,1536.82,0.701,8.97,-8.97
2025-05-17,2425,ligue_1,Strasbourg,Le Havre,2,3,1613.76,1397.93,1597.15,1414.54,0.83,-16.61,16.61
2025-08-23,2526,serie_a,Genoa,Lecce,0,0,1497.49,1410.9,1493.5,1414.89,0.699,-3.99,3.99
2025-08-23,2526,serie_a,Sassuolo,Napoli,0,2,1391.6,1709.26,1386.05,1714.81,0.185,-5.55,5.55
2025-08-23,2526,serie_a,Milan,Cremonese,1,2,1651.87,1391.13,1634.6,1408.41,0.864,-17.27,17.27
2025-08-23,2526,serie_a,Roma,Bologna,1,0,1677.77,1608.15,1684.2,1601.71,0.678,6.43,-6.43
2025-08-24,2526,serie_a,Cagliari,Fiorentina,1,1,1424.38,1626.17,1428.25,1622.3,0.307,3.87,-3.87
2025-08-24,2526,serie_a,Como,Lazio,2,0,1542.24,1627.32,1558.32,1611.24,0.464,16.08,-16.08
2025-08-24,2526,serie_a,Atalanta,Pisa,1,1,1703.83,1500.0,1697.42,1512.81,0.82,-6.41,12.81
2025-08-24,2526,serie_a,Juventus,Parma,2,0,1681.21,1389.13,1684.7,1385.64,0.884,3.49,-3.49
2025-08-25,2526,serie_a,Udinese,Verona,1,1,1447.13,1417.84,1444.61,1420.36,0.626,-2.51,2.51
2025-08-25,2526,serie_a,Inter,Torino,5,0,1799.94,1512.07,1804.7,1507.31,0.881,4.76,-4.76
2025-08-29,2526,serie_a,Cremonese,Sassuolo,3,2,1408.41,1386.05,1416.08,1378.38,0.616,7.67,-7.67
2025-08-29,2526,serie_a,Lecce,Milan,0,2,1414.89,1634.6,1406.33,1643.15,0.285,-8.55,8.55
2025-08-30,2526,serie_a,Napoli,Cagliari,1,0,1714.81,1428.25,1717.2,1425.86,0.88,2.39,-2.39
2025-08-30,2526,serie_a,Pisa,Roma,0,1,1512.81,1684.2,1499.02,1691.1,0.345,-13.8,6.9
2025-08-30,2526,serie_a,Bologna,Como,1,0,1601.71,1558.32,1608.82,1551.22,0.645,7.11,-7.11
2025-08-30,2526,serie_a,Parma,Atalanta,1,1,1385.64,1697.42,1391.83,1691.23,0.19,6.2,-6.2
2025-08-31,2526,serie_a,Genoa,Juventus,0,1,1493.5,1684.7,1487.11,1691.09,0.32,-6.39,6.39
2025-08-31,2526,serie_a,Torino,Fiorentina,0,0,1507.31,1622.3,1508.88,1620.73,0.422,1.57,-1.57
2025-08-31,2526,serie_a,Inter,Udinese,1,2,1804.7,1444.61,1786.33,1462.98,0.918,-18.36,18.36
2025-08-31,2526,serie_a,Lazio,Verona,4,0,1611.24,1420.36,1618.4,1413.2,0.809,7.16,-7.16
2025-09-13,2526,serie_a,Juventus,Inter,4,3,1691.09,1786.33,1702.1,1775.32,0.449,11.01,-11.01
2025-09-13,2526,serie_a,Fiorentina,Napoli,1,3,1620.73,1717.2,1607.3,1730.63,0.448,-13.43,13.43
2025-09-13,2526,serie_a,Cagliari,Parma,2,0,1425.86,1391.83,1436.89,1380.8,0.632,11.04,-11.04
2025-09-14,2526,serie_a,Roma,Torino,0,1,1691.1,1508.88,1675.08,1524.91,0.801,-16.03,16.03
2025-09-14,2526,serie_a,Atalanta,Lecce,4,1,1691.23,1406.33,1695.45,1402.11,0.879,4.23,-4.23
2025-09-14,2526,serie_a,Pisa,Udinese,0,1,1499.02,1462.98,1473.62,1475.67,0.635,-25.39,12.7
2025-09-14,2526,serie_a,Sassuolo,Lazio,1,0,1378.38,1618.4,1393.14,1603.63,0.262,14.76,-14.76
2025-09-14,2526,serie_a,Milan,Bologna,1,0,1643.15,1608.82,1650.5,1601.47,0.633,7.35,-7.35
2025-09-15,2526,serie_a,Verona,Cremonese,0,0,1413.2,1416.08,1411.57,1417.71,0.581,-1.63,1.63
2025-09-15,2526,serie_a,Como,Genoa,1,1,1551.22,1487.11,1547.79,1490.54,0.671,-3.43,3.43
2025-09-19,2526,serie_a,Lecce,Cagliari,1,2,1402.11,1436.89,1391.38,1447.62,0.536,-10.72,10.72
2025-09-20,2526,serie_a,Udinese,Milan,0,3,1475.67,1650.5,1463.75,1662.42,0.341,-11.92,11.92
2025-09-20,2526,serie_a,Verona,Juventus,1,1,1411.57,1702.1,1417.37,1696.3,0.21,5.81,-5.81
2025-09-20,2526,serie_a,Bologna,Genoa,2,1,1601.47,1490.54,1606.91,1485.09,0.728,5.44,-5.44
2025-09-21,2526,serie_a,Lazio,Roma,0,1,1603.63,1675.08,1593.96,1684.75,0.484,-9.67,9.67
2025-09-21,2526,serie_a,Cremonese,Parma,0,0,1417.71,1380.8,1414.99,1383.52,0.636,-2.72,2.72
2025-09-21,2526,serie_a,Torino,Atalanta,0,3,1524.91,1695.45,1512.79,1707.57,0.346,-12.11,12.11
2025-09-21,2526,serie_a,Fiorentina,Como,1,2,1607.3,1547.79,1593.99,1561.1,0.666,-13.31,13.31
