player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Arnaud Nordin,Mainz 05,0,0,0,0.0,0.0,0.0,6,2425
Dennis Geiger,Hoffenheim,0,0,0,0.0,0.0,0.0,20,2425
Dan-Axel Zagadou,VfB Stuttgart,0,0,0,0.0,0.0,0.0,2,2425
Mario Hermoso,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,4,2425
Robin Gosens,Union Berlin,0,0,0,0.0,0.0,0.0,1,2425
Ihlas Bebou,Hoffenheim,0,0,0,0.0,0.0,0.0,1,2425
Alexander Meyer,Borussia Dortmund,0,0,0,0.0,0.0,0.0,2,2425
Moritz Nicolas,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,19,2425
Kevin Akpoguma,Hoffenheim,0,0,0,0.0,0.0,0.0,32,2425
Nikolas Nartey,VfB Stuttgart,0,0,0,0.0,0.0,0.0,1,2425
Stanley N'Soki,Hoffenheim,0,0,0,0.0,0.0,0.0,22,2425
Finn Dahmen,Augsburg,0,0,0,0.0,0.0,0.0,19,2425
Frederik Rönnow,Union Berlin,0,0,0,0.0,0.0,0.0,28,2425
Florent Muslija,Freiburg,0,0,0,0.0,0.0,0.0,9,2425
Fredrik Jensen,Augsburg,0,0,0,0.0,0.0,0.0,20,2425
Amos Pieper,Werder Bremen,0,0,0,0.0,0.0,0.0,23,2425
Mohamed Simakan,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2425
Ivan Ordets,Bochum,0,0,0,0.0,0.0,0.0,21,2425
Xaver Schlager,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,4,2425
Mads Pedersen,Augsburg,0,0,0,0.0,0.0,0.0,7,2425
Ruben Vargas,Augsburg,0,0,0,0.0,0.0,0.0,8,2425
Diadie Samassékou,Hoffenheim,0,0,0,0.0,0.0,0.0,8,2425
Eljif Elmas,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,2,2425
Tom Krauß,Bochum,0,0,0,0.0,0.0,0.0,13,2425
Niels Nkounkou,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,12,2425
Ayman Azhil,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2425
Yannik Keitel,VfB Stuttgart,0,0,0,0.0,0.0,0.0,11,2425
Edmond Tapsoba,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,29,2425
Jonas Omlin,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,12,2425
Robert Gumny,Augsburg,0,0,0,0.0,0.0,0.0,7,2425
Tim Siersleben,FC Heidenheim,0,0,0,0.0,0.0,0.0,16,2425
Luca Philipp,Hoffenheim,0,0,0,0.0,0.0,0.0,6,2425
Sepe Elye Wahi,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,8,2425
Castello Lukeba,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,23,2425
El Chadaille Bitshiabu,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,21,2425
Joe Scally,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,32,2425
Mads Roerslev,Wolfsburg,0,0,0,0.0,0.0,0.0,7,2425
Anthony Losilla,Bochum,0,0,0,0.0,0.0,0.0,20,2425
Maximilian Bauer,Augsburg,0,0,0,0.0,0.0,0.0,11,2425
Scott Banks,St. Pauli,0,0,0,0.0,0.0,0.0,12,2425
Jonas Urbig,Bayern Munich,0,0,0,0.0,0.0,0.0,8,2425
Finley Stevens,St. Pauli,0,0,0,0.0,0.0,0.0,1,2425
Aster Vranckx,Wolfsburg,0,0,0,0.0,0.0,0.0,14,2425
Moritz Jenz,Mainz 05,0,0,0,0.0,0.0,0.0,19,2425
Arthur Theate,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,31,2425
Noah Atubolu,Freiburg,0,0,0,0.0,0.0,0.0,26,2425
Leo Østigard,Hoffenheim,0,0,0,0.0,0.0,0.0,11,2425
Arijon Ibrahimovic,Bayern Munich,0,0,0,0.0,0.0,0.0,1,2425
Jeanuël Belocian,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,5,2425
Lasse Rieß,Mainz 05,0,0,0,0.0,0.0,0.0,2,2425
Robert Wagner,St. Pauli,0,0,0,0.0,0.0,0.0,12,2425
João Palhinha,Bayern Munich,0,0,0,0.0,0.0,0.0,17,2425
Yan Couto,Borussia Dortmund,0,0,0,0.0,0.0,0.0,21,2425
Matej Kovár,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,5,2425
Arne Engels,Augsburg,0,0,0,0.0,0.0,0.0,1,2425
Josip Juranovic,Union Berlin,0,0,0,0.0,0.0,0.0,17,2425
David Odogu,Wolfsburg,0,0,0,0.0,0.0,0.0,3,2425
Julien Duranville,Borussia Dortmund,0,0,0,0.0,0.0,0.0,12,2425
Ameen Al Dakhil,VfB Stuttgart,0,0,0,0.0,0.0,0.0,7,2425
Maximilian Wittek,Bochum,0,0,0,0.0,0.0,0.0,32,2425
Grant-Leon Ranos,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,2,2425
Kevin Müller,FC Heidenheim,0,0,0,0.0,0.0,0.0,33,2425
Denis Thomalla,FC Heidenheim,0,0,0,0.0,0.0,0.0,1,2425
Stefan Schimmer,FC Heidenheim,0,0,0,0.0,0.0,0.0,13,2425
Norman Theuerkauf,FC Heidenheim,0,0,0,0.0,0.0,0.0,1,2425
Benedikt Gimber,FC Heidenheim,0,0,0,0.0,0.0,0.0,32,2425
Nicolas Seiwald,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,30,2425
Skelly Alvero,Werder Bremen,0,0,0,0.0,0.0,0.0,12,2425
Thomas Keller,FC Heidenheim,0,0,0,0.0,0.0,0.0,6,2425
Olivier Deman,Werder Bremen,0,0,0,0.0,0.0,0.0,9,2425
Daniel Peretz,Bayern Munich,0,0,0,0.0,0.0,0.0,3,2425
Aliou Balde,Bochum,0,0,0,0.0,0.0,0.0,5,2425
Mikkel Kaufmann,FC Heidenheim,0,0,0,0.0,0.0,0.0,9,2425
Jordy Makengo,Freiburg,0,0,0,0.0,0.0,0.0,19,2425
Kauã Santos,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,9,2425
Moritz-Broni Kwarteng,Bochum,0,0,0,0.0,0.0,0.0,7,2425
Samuel Bamba,Bochum,0,0,0,0.0,0.0,0.0,5,2425
Adam Aznou,Bayern Munich,0,0,0,0.0,0.0,0.0,2,2425
Kjell-Arik Wätjen,Borussia Dortmund,0,0,0,0.0,0.0,0.0,2,2425
Anrie Chase,VfB Stuttgart,0,0,0,0.0,0.0,0.0,12,2425
Tim Drexler,Hoffenheim,0,0,0,0.0,0.0,0.0,8,2425
Max Moerstedt,Hoffenheim,0,0,0,0.0,0.0,0.0,12,2425
Frank Feller,FC Heidenheim,0,0,0,0.0,0.0,0.0,2,2425
Kosta Nedeljkovic,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,10,2425
Kaishu Sano,Mainz 05,0,0,0,0.0,0.0,0.0,34,2425
Nikolas Veratschnig,Mainz 05,0,0,0,0.0,0.0,0.0,15,2425
Nediljko Labrovic,Augsburg,0,0,0,0.0,0.0,0.0,15,2425
Bruno Ogbus,Freiburg,0,0,0,0.0,0.0,0.0,2,2425
Florian Micheler,Hoffenheim,0,0,0,0.0,0.0,0.0,1,2425
Timon Weiner,Holstein Kiel,0,0,0,0.0,0.0,0.0,24,2425
Marco Komenda,Holstein Kiel,0,0,0,0.0,0.0,0.0,18,2425
Marko Ivezic,Holstein Kiel,0,0,0,0.0,0.0,0.0,22,2425
Thomas Dähne,Holstein Kiel,0,0,0,0.0,0.0,0.0,9,2425
Maarten Vandevoordt,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,6,2425
Viggo Gebel,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2425
Mats Pannewig,Bochum,0,0,0,0.0,0.0,0.0,14,2425
Aurèle Amenda,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,8,2425
Kamil Grabara,Wolfsburg,0,0,0,0.0,0.0,0.0,29,2425
Nikola Vasilj,St. Pauli,0,0,0,0.0,0.0,0.0,33,2425
Karol Mets,St. Pauli,0,0,0,0.0,0.0,0.0,10,2425
Connor Metcalfe,St. Pauli,0,0,0,0.0,0.0,0.0,10,2425
Adam Dzwigala,St. Pauli,0,0,0,0.0,0.0,0.0,16,2425
Ben Voll,St. Pauli,0,0,0,0.0,0.0,0.0,2,2425
Robin Hranác,Hoffenheim,0,0,0,0.0,0.0,0.0,4,2425
Carl Johansson,Holstein Kiel,0,0,0,0.0,0.0,0.0,10,2425
Henri Koudossou,Augsburg,0,0,0,0.0,0.0,0.0,21,2425
Almugera Kabar,Borussia Dortmund,0,0,0,0.0,0.0,0.0,5,2425
Cole Campbell,Borussia Dortmund,0,0,0,0.0,0.0,0.0,4,2425
Yannik Lührs,Borussia Dortmund,0,0,0,0.0,0.0,0.0,3,2425
Noahkai Banks,Augsburg,0,0,0,0.0,0.0,0.0,8,2425
Erik Ahlstrand,St. Pauli,0,0,0,0.0,0.0,0.0,5,2425
Assan Ouédraogo,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,3,2425
Jarzinho Malanga,VfB Stuttgart,0,0,0,0.0,0.0,0.0,1,2425
Faik Sakar,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2425
Maurides,St. Pauli,0,0,0,0.0,0.0,0.0,1,2425
Jonah Kusi-Asare,Bayern Munich,0,0,0,0.0,0.0,0.0,1,2425
Noah Pesch,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,1,2425
Paul Hennrich,Hoffenheim,0,0,0,0.0,0.0,0.0,1,2425
David Mokwa,Hoffenheim,0,0,0,0.0,0.0,0.0,2,2425
Erencan Yardimci,Hoffenheim,0,0,0,0.0,0.0,0.0,8,2425
James Sands,St. Pauli,0,0,0,0.0,0.0,0.0,7,2425
Abdoulie Ceesay,St. Pauli,0,0,0,0.0,0.0,0.0,7,2425
David Preu,Union Berlin,0,0,0,0.0,0.0,0.0,5,2425
Hennes Behrens,Hoffenheim,0,0,0,0.0,0.0,0.0,1,2425
Luca Jaquez,VfB Stuttgart,0,0,0,0.0,0.0,0.0,5,2425
Finn Jeltsch,VfB Stuttgart,0,0,0,0.0,0.0,0.0,12,2425
Julian Niehues,FC Heidenheim,0,0,0,0.0,0.0,0.0,8,2425
Ivan Nekic,Holstein Kiel,0,0,0,0.0,0.0,0.0,1,2425
Tiago Pereira Cardoso,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,5,2425
Kacper Koscierski,Bochum,0,0,0,0.0,0.0,0.0,1,2425
