player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Nicolas Seiwald,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,12,2526
Leart Paqarada,FC Heidenheim,0,0,0,0.0,0.0,0.0,1,2526
Max Finkgrafe,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2526
Mathias Honsak,FC Heidenheim,0,0,0,0.0,0.0,0.0,9,2526
Lukas Ullrich,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,10,2526
Skelly Alvero,Werder Bremen,0,0,0,0.0,0.0,0.0,2,2526
Thomas Keller,FC Heidenheim,0,0,0,0.0,0.0,0.0,2,2526
Daniel Batz,Mainz 05,0,0,0,0.0,0.0,0.0,1,2526
Jordy Makengo,Freiburg,0,0,0,0.0,0.0,0.0,9,2526
Kauã Santos,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,4,2526
Julián Malatini,Werder Bremen,0,0,0,0.0,0.0,0.0,2,2526
Isak Hansen-Aaröen,Werder Bremen,0,0,0,0.0,0.0,0.0,1,2526
Max Moerstedt,Hoffenheim,0,0,0,0.0,0.0,0.0,8,2526
Max Rosenfelder,Freiburg,0,0,0,0.0,0.0,0.0,6,2526
Kosta Nedeljkovic,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,2,2526
Nikolas Veratschnig,Mainz 05,0,0,0,0.0,0.0,0.0,9,2526
Leopold Querfeld,Union Berlin,0,0,0,0.0,0.0,0.0,12,2526
Mio Backhaus,Werder Bremen,0,0,0,0.0,0.0,0.0,10,2526
Ramon Hendriks,VfB Stuttgart,0,0,0,0.0,0.0,0.0,10,2526
Alexander Prass,Hoffenheim,0,0,0,0.0,0.0,0.0,11,2526
Oscar Højlund,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,7,2526
Aurèle Amenda,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,4,2526
Kamil Grabara,Wolfsburg,0,0,0,0.0,0.0,0.0,12,2526
Bence Dárdai,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2526
Nikola Vasilj,St. Pauli,0,0,0,0.0,0.0,0.0,12,2526
Karol Mets,St. Pauli,0,0,0,0.0,0.0,0.0,6,2526
Philipp Treu,Freiburg,0,0,0,0.0,0.0,0.0,9,2526
Lars Ritzka,St. Pauli,0,0,0,0.0,0.0,0.0,7,2526
Jackson Irvine,St. Pauli,0,0,0,0.0,0.0,0.0,5,2526
Elias Saad,Augsburg,0,0,0,0.0,0.0,0.0,10,2526
Oladapo Afolayan,St. Pauli,0,0,0,0.0,0.0,0.0,7,2526
Luca Kerber,FC Heidenheim,0,0,0,0.0,0.0,0.0,7,2526
Robin Hranác,Hoffenheim,0,0,0,0.0,0.0,0.0,12,2526
Filippo Mané,Borussia Dortmund,0,0,0,0.0,0.0,0.0,2,2526
Konstantinos Koulierakis,Wolfsburg,0,0,0,0.0,0.0,0.0,11,2526
Derrick Köhn,Union Berlin,0,0,0,0.0,0.0,0.0,12,2526
Arthur Chaves,Hoffenheim,0,0,0,0.0,0.0,0.0,4,2526
Cole Campbell,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2526
Axel Tape,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,4,2526
Jonah Kusi-Asare,Bayern Munich,0,0,0,0.0,0.0,0.0,1,2526
Patrice Covic,Werder Bremen,0,0,0,0.0,0.0,0.0,8,2526
James Sands,St. Pauli,0,0,0,0.0,0.0,0.0,11,2526
Abdoulie Ceesay,St. Pauli,0,0,0,0.0,0.0,0.0,9,2526
Wisdom Mike,Bayern Munich,0,0,0,0.0,0.0,0.0,2,2526
Finn Jeltsch,VfB Stuttgart,0,0,0,0.0,0.0,0.0,6,2526
Julian Niehues,FC Heidenheim,0,0,0,0.0,0.0,0.0,8,2526
Tidiam Gomis,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,4,2526
Alejo Sarco,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,1,2526
Jan Bürger,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2526
Claudio Echeverri,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,5,2526
Jenson Seelt,Wolfsburg,0,0,0,0.0,0.0,0.0,6,2526
Koki Machida,Hoffenheim,0,0,0,0.0,0.0,0.0,1,2526
Yannik Wagner,FC Heidenheim,0,0,0,0.0,0.0,0.0,3,2526
Cyriaque Irié,Freiburg,0,0,0,0.0,0.0,0.0,1,2526
Lazar Jovanovic,VfB Stuttgart,0,0,0,0.0,0.0,0.0,3,2526
Arkadiusz Pyrka,St. Pauli,0,0,0,0.0,0.0,0.0,9,2526
Jobe Bellingham,Borussia Dortmund,0,0,0,0.0,0.0,0.0,12,2526
Joël Schmied,FC Cologne,0,0,0,0.0,0.0,0.0,11,2526
Sebastian Sebulonsen,FC Cologne,0,0,0,0.0,0.0,0.0,12,2526
Jusuf Gazibegovic,FC Cologne,0,0,0,0.0,0.0,0.0,1,2526
Rav van den Berg,FC Cologne,0,0,0,0.0,0.0,0.0,3,2526
Daniel Elfadli,Hamburger SV,0,0,0,0.0,0.0,0.0,9,2526
Giorgi Gocholeishvili,Hamburger SV,0,0,0,0.0,0.0,0.0,9,2526
Emir Sahiti,Hamburger SV,0,0,0,0.0,0.0,0.0,2,2526
Aboubaka Soumahoro,Hamburger SV,0,0,0,0.0,0.0,0.0,1,2526
Otto Stange,Hamburger SV,0,0,0,0.0,0.0,0.0,1,2526
Martijn Kaars,St. Pauli,0,0,0,0.0,0.0,0.0,10,2526
Andrija Maksimovic,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,3,2526
Aiman Dardari,Augsburg,0,0,0,0.0,0.0,0.0,2,2526
Sota Kawasaki,Mainz 05,0,0,0,0.0,0.0,0.0,5,2526
Ezequiél Fernández,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,5,2526
William Bøving,Mainz 05,0,0,0,0.0,0.0,0.0,3,2526
Conrad Harder,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,10,2526
Alessio Castro-Montes,FC Cologne,0,0,0,0.0,0.0,0.0,4,2526
Cameron Puertas,Werder Bremen,0,0,0,0.0,0.0,0.0,10,2526
Tobias Weigel,FC Heidenheim,0,0,0,0.0,0.0,0.0,1,2526
Jan Urbich,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,3,2526
Fabio Moreno Fell,Mainz 05,0,0,0,0.0,0.0,0.0,1,2526
Pharell Hensel,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2526
Kacper Potulski,Mainz 05,0,0,0,0.0,0.0,0.0,1,2526
