player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Peter Pekarík,Hertha Berlin,0,0,0,0.0,0.0,0.0,5,2223
Robin Zentner,Mainz 05,0,0,0,0.0,0.0,0.0,26,2223
Reece Oxford,Augsburg,0,0,0,0.0,0.0,0.0,3,2223
Daley Blind,Bayern Munich,0,0,0,0.0,0.0,0.0,4,2223
Timothy Fosu-Mensah,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,11,2223
Maya Yoshida,Schalke 04,0,0,0,0.0,0.0,0.0,29,2223
Cristian Gamboa,Bochum,0,0,0,0.0,0.0,0.0,19,2223
Kevin-Prince Boateng,Hertha Berlin,0,0,0,0.0,0.0,0.0,16,2223
Timothée Kolodziejczak,Schalke 04,0,0,0,0.0,0.0,0.0,1,2223
Lucas Hernández,Bayern Munich,0,0,0,0.0,0.0,0.0,7,2223
Jannes Horn,Bochum,0,0,0,0.0,0.0,0.0,2,2223
Noah Joel Sarenren Bazee,Augsburg,0,0,0,0.0,0.0,0.0,2,2223
Felix Passlack,Borussia Dortmund,0,0,0,0.0,0.0,0.0,3,2223
Andrey Lunev,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,1,2223
Kevin Trapp,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,33,2223
Bouna Sarr,Bayern Munich,0,0,0,0.0,0.0,0.0,1,2223
Janis Blaswich,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,26,2223
Nicolai Rapp,Werder Bremen,0,0,0,0.0,0.0,0.0,7,2223
Raphael Framberger,Augsburg,0,0,0,0.0,0.0,0.0,3,2223
Marvin Schwäbe,FC Cologne,0,0,0,0.0,0.0,0.0,34,2223
Abdou Diallo,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,8,2223
Luca Pellegrini,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,9,2223
Joel Pohjanpalo,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,1,2223
Thomas Delaney,Hoffenheim,0,0,0,0.0,0.0,0.0,6,2223
Ondrej Duda,FC Cologne,0,0,0,0.0,0.0,0.0,13,2223
Péter Gulácsi,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,6,2223
Alexander Schwolow,Schalke 04,0,0,0,0.0,0.0,0.0,23,2223
Gregor Kobel,Borussia Dortmund,0,0,0,0.0,0.0,0.0,27,2223
Rafal Gikiewicz,Augsburg,0,0,0,0.0,0.0,0.0,23,2223
Florian Müller,VfB Stuttgart,0,0,0,0.0,0.0,0.0,19,2223
Stefan Posch,Hoffenheim,0,0,0,0.0,0.0,0.0,1,2223
Marco Friedl,Werder Bremen,0,0,0,0.0,0.0,0.0,30,2223
Lukas Klostermann,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,15,2223
Thomas Meunier,Borussia Dortmund,0,0,0,0.0,0.0,0.0,10,2223
Myziane Maolida,Hertha Berlin,0,0,0,0.0,0.0,0.0,3,2223
Saidy Janko,Bochum,0,0,0,0.0,0.0,0.0,20,2223
Nicolas Cozza,Wolfsburg,0,0,0,0.0,0.0,0.0,5,2223
Jiri Pavlenka,Werder Bremen,0,0,0,0.0,0.0,0.0,33,2223
Dan-Axel Zagadou,VfB Stuttgart,0,0,0,0.0,0.0,0.0,17,2223
Alexander Meyer,Borussia Dortmund,0,0,0,0.0,0.0,0.0,7,2223
Tomas Koubek,Augsburg,0,0,0,0.0,0.0,0.0,11,2223
Kevin Akpoguma,Hoffenheim,0,0,0,0.0,0.0,0.0,28,2223
Niklas Dorsch,Augsburg,0,0,0,0.0,0.0,0.0,11,2223
Nikolas Nartey,VfB Stuttgart,0,0,0,0.0,0.0,0.0,9,2223
Elvis Rexhbecaj,Augsburg,0,0,0,0.0,0.0,0.0,31,2223
Alexander Sørloth,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2223
Finn Dahmen,Mainz 05,0,0,0,0.0,0.0,0.0,8,2223
Jordi Osei-Tutu,Bochum,0,0,0,0.0,0.0,0.0,20,2223
Filip Uremovic,Hertha Berlin,0,0,0,0.0,0.0,0.0,22,2223
Fabian Bredlow,VfB Stuttgart,0,0,0,0.0,0.0,0.0,15,2223
Mark Flekken,Freiburg,0,0,0,0.0,0.0,0.0,34,2223
Frederik Rönnow,Union Berlin,0,0,0,0.0,0.0,0.0,29,2223
Jean-Paul Boëtius,Hertha Berlin,0,0,0,0.0,0.0,0.0,21,2223
Andras Schafer,Union Berlin,0,0,0,0.0,0.0,0.0,16,2223
Jean-Manuel Mbom,Werder Bremen,0,0,0,0.0,0.0,0.0,2,2223
Ivan Ordets,Bochum,0,0,0,0.0,0.0,0.0,30,2223
Nathanael Mbuku,Augsburg,0,0,0,0.0,0.0,0.0,2,2223
Jordan Larsson,Schalke 04,0,0,0,0.0,0.0,0.0,11,2223
Kingsley Ehizibue,FC Cologne,0,0,0,0.0,0.0,0.0,1,2223
Darko Churlinov,VfB Stuttgart,0,0,0,0.0,0.0,0.0,1,2223
Mads Pedersen,Augsburg,0,0,0,0.0,0.0,0.0,28,2223
Stefan Lainer,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,17,2223
Diadie Samassékou,Hoffenheim,0,0,0,0.0,0.0,0.0,2,2223
Ilia Gruev,Werder Bremen,0,0,0,0.0,0.0,0.0,31,2223
Alex Kral,Schalke 04,0,0,0,0.0,0.0,0.0,29,2223
Ayman Azhil,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,1,2223
Malick Thiaw,Schalke 04,0,0,0,0.0,0.0,0.0,3,2223
Tim Lemperle,FC Cologne,0,0,0,0.0,0.0,0.0,12,2223
Jonas Omlin,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,15,2223
Cédric Brunner,Schalke 04,0,0,0,0.0,0.0,0.0,28,2223
Felix Agu,Werder Bremen,0,0,0,0.0,0.0,0.0,3,2223
Rocco Reitz,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,1,2223
Niklas Tauer,Mainz 05,0,0,0,0.0,0.0,0.0,3,2223
Dimitris Limnios,FC Cologne,0,0,0,0.0,0.0,0.0,2,2223
Lilian Egloff,VfB Stuttgart,0,0,0,0.0,0.0,0.0,10,2223
Lukas Petkov,Augsburg,0,0,0,0.0,0.0,0.0,7,2223
Lennart Grill,Union Berlin,0,0,0,0.0,0.0,0.0,5,2223
Kerim Çalhanoglu,Schalke 04,0,0,0,0.0,0.0,0.0,3,2223
Eren Sami Dinkci,Werder Bremen,0,0,0,0.0,0.0,0.0,17,2223
Florian Flick,Schalke 04,0,0,0,0.0,0.0,0.0,8,2223
Mehmet Can Aydin,Schalke 04,0,0,0,0.0,0.0,0.0,16,2223
Josip Stanisic,Bayern Munich,0,0,0,0.0,0.0,0.0,14,2223
Clinton Mola,VfB Stuttgart,0,0,0,0.0,0.0,0.0,1,2223
Henning Matriciani,Schalke 04,0,0,0,0.0,0.0,0.0,22,2223
Jere Uronen,Schalke 04,0,0,0,0.0,0.0,0.0,11,2223
Joe Scally,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,28,2223
Manuel Riemann,Bochum,0,0,0,0.0,0.0,0.0,34,2223
Maxim Leitsch,Mainz 05,0,0,0,0.0,0.0,0.0,9,2223
Vasilios Lampropoulos,Bochum,0,0,0,0.0,0.0,0.0,15,2223
Silvère Ganvoula,Bochum,0,0,0,0.0,0.0,0.0,16,2223
Patrick Osterhage,Bochum,0,0,0,0.0,0.0,0.0,23,2223
Tymoteusz Puchacz,Union Berlin,0,0,0,0.0,0.0,0.0,1,2223
Antonios Papadopoulos,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2223
Diant Ramaj,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,1,2223
Aster Vranckx,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2223
Moritz Jenz,Schalke 04,0,0,0,0.0,0.0,0.0,11,2223
Oliver Christensen,Hertha Berlin,0,0,0,0.0,0.0,0.0,33,2223
Fisnik Asllani,Hoffenheim,0,0,0,0.0,0.0,0.0,8,2223
Dikeni-Rafid Salifou,Werder Bremen,0,0,0,0.0,0.0,0.0,1,2223
Mathias Olesen,FC Cologne,0,0,0,0.0,0.0,0.0,14,2223
Paul Wanner,Bayern Munich,0,0,0,0.0,0.0,0.0,2,2223
Arijon Ibrahimovic,Bayern Munich,0,0,0,0.0,0.0,0.0,1,2223
Ricardo Pepi,Augsburg,0,0,0,0.0,0.0,0.0,4,2223
Hugo Siquet,Freiburg,0,0,0,0.0,0.0,0.0,2,2223
Tom Bischof,Hoffenheim,0,0,0,0.0,0.0,0.0,11,2223
Tjark Ernst,Hertha Berlin,0,0,0,0.0,0.0,0.0,1,2223
Soumaila Coulibaly,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2223
Robert Wagner,Freiburg,0,0,0,0.0,0.0,0.0,4,2223
Kenneth Schmidt,Freiburg,0,0,0,0.0,0.0,0.0,5,2223
Eniss Shabani,Mainz 05,0,0,0,0.0,0.0,0.0,1,2223
Julian Eitschberger,Hertha Berlin,0,0,0,0.0,0.0,0.0,1,2223
Tom Rothe,Borussia Dortmund,0,0,0,0.0,0.0,0.0,2,2223
Justin Njinmah,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2223
Umut Tohumcu,Hoffenheim,0,0,0,0.0,0.0,0.0,8,2223
Ryan Gravenberch,Bayern Munich,0,0,0,0.0,0.0,0.0,24,2223
Ivan Sunjic,Hertha Berlin,0,0,0,0.0,0.0,0.0,18,2223
Oscar Fraulo,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,2,2223
Yvandro Borges Sanches,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,3,2223
Muhammed Damar,Hoffenheim,0,0,0,0.0,0.0,0.0,6,2223
Finn Becker,Hoffenheim,0,0,0,0.0,0.0,0.0,13,2223
Marlon Mustapha,Mainz 05,0,0,0,0.0,0.0,0.0,6,2223
Luca Pfeiffer,VfB Stuttgart,0,0,0,0.0,0.0,0.0,19,2223
Sanoussy Ba,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2223
Kristian Pedersen,FC Cologne,0,0,0,0.0,0.0,0.0,6,2223
Hrvoje Smolcic,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,9,2223
Tim Oermann,Bochum,0,0,0,0.0,0.0,0.0,4,2223
Aaron Zehnter,Augsburg,0,0,0,0.0,0.0,0.0,1,2223
Eduardo Quaresma,Hoffenheim,0,0,0,0.0,0.0,0.0,4,2223
Thomas Kastanaras,VfB Stuttgart,0,0,0,0.0,0.0,0.0,4,2223
Jacek Góralski,Bochum,0,0,0,0.0,0.0,0.0,4,2223
Kilian Fischer,Wolfsburg,0,0,0,0.0,0.0,0.0,10,2223
Alou Kuol,VfB Stuttgart,0,0,0,0.0,0.0,0.0,1,2223
Fabio Chiarodia,Werder Bremen,0,0,0,0.0,0.0,0.0,3,2223
Leo Greiml,Schalke 04,0,0,0,0.0,0.0,0.0,7,2223
Marcel Wenig,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,1,2223
Nikola Soldo,FC Cologne,0,0,0,0.0,0.0,0.0,7,2223
Jan Olschowsky,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,4,2223
Lukás Ambros,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2223
Sidi Sané,Schalke 04,0,0,0,0.0,0.0,0.0,1,2223
Joshua Quarshie,Hoffenheim,0,0,0,0.0,0.0,0.0,1,2223
Marco Pasalic,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2223
Dzenan Pejcinovic,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2223
Laurin Ulrich,VfB Stuttgart,0,0,0,0.0,0.0,0.0,1,2223
Brajan Gruda,Mainz 05,0,0,0,0.0,0.0,0.0,2,2223
Andreas Ivan,Schalke 04,0,0,0,0.0,0.0,0.0,1,2223
Keke Maximilian Topp,Schalke 04,0,0,0,0.0,0.0,0.0,1,2223
Justin Diehl,FC Cologne,0,0,0,0.0,0.0,0.0,2,2223
Semir Telalovic,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,3,2223
Noah Mbamba-Muanda,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,1,2223
Éder Balanta,Schalke 04,0,0,0,0.0,0.0,0.0,6,2223
Renato Veiga,Augsburg,0,0,0,0.0,0.0,0.0,13,2223
Pascal Klemens,Hertha Berlin,0,0,0,0.0,0.0,0.0,1,2223
Paxten Aaronson,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,7,2223
Kimberly Ezekwem,Freiburg,0,0,0,0.0,0.0,0.0,1,2223
Dario Gebuhr,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,1,2223
Veit Stange,Hertha Berlin,0,0,0,0.0,0.0,0.0,1,2223
Julien Duranville,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2223
Tony Rölke,Hertha Berlin,0,0,0,0.0,0.0,0.0,1,2223
